Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CPNG,57.58,41.97,9.09,,,,,,,40.32,24.5,28.94,,9.64,37.71,3.71,0.71,1.45,23.9,1.13,32.98,93.18,5.73,4.62,0.96,,,,86.3,47.62,45.03,57.37,34.41,1.17,1.44,1.16,0.26,3.19,2.13,,46.41,,,18.56,23.43,27.79,2.24,,3.57,,0.88,10.3,41.94,160.2,,1.51,,,,,46.93,1.02,8.85,,,,23.84,45,,,11.06,0.86,7.22,10.93,6.96,26.93,,8.93,,,,,,1,32713861306.0,Internet Retail,Retail Trade
CPRI,,41.4,,8.3,,,7.2,28.5,,,17.9,45.17,,,46.62,1.89,0.1,0.05,22.29,0.93,206.81,83.5,26.61,8.79,2.34,,,,28.83,14.89,15.9,20.25,12.06,1.29,1.23,3.47,0.22,7.71,14.08,,11.38,14.15,,,45.63,64.18,168,,,,3.5,1.77,,14.24,6.78,0.54,,,,,7.06,0.49,,0.39,,,4.85,,,0.48,,0.38,,7.84,3.8,,,2.09,,2.22,7.53,,,7,6061260402.0,Apparel/Footwear Retail,Retail Trade
CPRT,16.23,64.27,12.09,,28,,11.3,13,21.6,22.19,15.8,51.2,,3.68,61.04,40.57,5.17,31.64,62.08,6.62,6.92,68.26,15.38,0.07,0.02,,,,35.52,31.51,56.57,31.99,28.53,11.97,12.89,2.82,0.89,22.78,1.66,,39.82,18.21,11.96,10.66,50.86,44.81,,,31.92,,36.28,7.58,43.72,43.72,2.47,13.89,,1.4,1.95,,60.98,1.22,3.99,1.61,21.94,15.92,38.37,53.15,2.57,3.82,8.18,6.55,17.3,48.94,21.29,19.45,,28.54,,0.01,70.13,,,10,42124801025.0,Miscellaneous Commercial Services,Commercial Services
CPRX,62.1,52.26,15.87,,30.4,,39.2,,8.7,,46.2,53.11,,44.1,52.09,16.47,4.2,134.78,22.02,5.11,95.77,56,43.99,0.02,0.01,,,,12.35,10.16,9.69,7.76,,3.76,4.67,8.1,0.86,48.17,8.44,,13.87,23.64,44.01,17.95,20.85,86.32,,,31.01,,37.78,3.97,18.66,18.63,,5.73,,,,,11.95,1.06,2.1,,7.92,6.13,11.8,16,0.75,2.22,5.31,4.92,23.73,1452.29,33.49,27.81,,52.33,,,88.08,,,5,1328022474.9999998,Pharmaceuticals: Major,Health Technology
CQP,,68.1,3.03,,,17.5,29.6,42.8,54.8,,16.2,58.25,11.6,5.04,66.26,2.11,0.19,0.02,57.94,0.69,11.9,4.42,19.06,3.65,,,0.8,5.98,12.14,10.21,15.32,14.17,11.63,4.17,4.89,8.24,,31.95,10.17,5.98,13.68,26.48,,5.24,39.31,52.88,4.43,,31.28,,39.97,,12.51,12.5,0.7,3.17,,,,,9.83,1.47,,1.09,,,9.38,9.52,0.66,1.33,,0.61,15.77,22.25,22.81,,,20.25,,8.51,31.66,,,7,25687797421.0,Gas Distributors,Utilities
CR,65.98,52.75,22.47,0.7,,,,5.1,,1.57,,25.78,0.4,22.19,44.43,7.85,0.45,0.75,176.37,2.18,97.77,42.36,56.22,0.83,0.22,,0.17,0.46,27.83,24.39,40.81,22.71,20.3,4.31,4.47,3.59,0.59,10.96,2.47,0.46,30.29,1.29,14.95,7.64,98.33,38.49,12.84,,11.56,,15.73,6.41,38.85,36.74,,4.5,,,,,41.05,1.79,5.27,4.06,,60.4,35.57,56.38,,3.05,16.99,1.48,10.87,51.81,18.98,18.54,,14.79,,2.4,34.84,,,10,4928627634.999999,Aerospace & Defense,Electronic Technology
CRC,15.57,38.43,18.09,6.2,33.2,,,,,,,16.73,2.59,20.57,29.4,1.91,0.27,0.2,53.6,0.97,17.8,68.24,31.46,1.1,0.35,,0.34,2.6,7.44,5.43,11.32,6.95,4.59,1.69,2.29,13.44,0.49,20.24,10.88,2.89,12.02,,,4.08,43.92,46.61,5.72,,20.09,,15.59,1.37,8.44,13.71,,1.6,,,,,7.86,1.22,0.91,,,,7.86,,,0.61,1.37,0.89,11.31,23.52,20.26,22.28,,7.43,,0.83,,,,5,3944638993.0,Integrated Oil,Energy Minerals
CRCT,,50.62,,0.5,33.4,,,,5.6,,,67.44,1.8,,57.22,6.07,1.44,23.61,5.62,3.16,218.49,54.29,44.42,0.09,0.02,,0.36,1.78,10.54,7.91,4.09,,,,1.31,9.49,0.72,31.96,19.62,3.56,19.05,,11.2,,6.67,48.45,240.1,,8.47,,10.72,2.51,19.93,19.93,1.05,1.65,,,,,5.17,0.84,1.5,,20.07,3.41,4.78,7.26,1.24,,2.53,2.18,8.64,43.87,17.33,12.25,,16.7,,6.09,,,,6,2036178584.0,Wholesale Distributors,Distribution Services
CRDO,151.42,81.86,81.91,,,,4,,,,43.7,89.49,,71.63,85.38,100.88,7.71,23.95,74.23,10.84,130.24,69.66,86.43,,0.03,,,,,,,,123.43,31.34,46.45,,0.89,,,,144.42,,140.99,57.31,24.26,63.24,,,,,,20.72,,320,,47.5,,,,,,3.06,18.1,,39.7,26.51,1902.7,,,,21.83,10.11,,,,,,,,,,,,,2244429841.0000005,Information Technology Services,Technology Services
CRGY,22.01,51.26,24.74,,,,14.7,,,22.89,,30.34,3.42,8.88,44.09,0.71,0.15,0.04,14.2,0.93,,113.01,68.47,2.76,1.17,,1.39,3.38,14.34,4.58,,4.79,1.88,1.01,2.04,6.97,0.31,,,3.38,6.81,,78.57,17.21,8.74,81.08,2.17,,2.17,,15.22,0.82,17.59,41.8,,1,,,,,,1.62,1.21,,,,2.35,,,,0.81,0.93,0.79,5.93,5.8,2.87,,5.3,,,,,,3,2216186091.0,Integrated Oil,Energy Minerals
CRH,58.79,66.19,17.15,4.1,6.4,37.1,21.7,56.4,5.7,76.79,13.6,65.9,6.28,29.21,66.54,3.26,0.29,0.2,103.0,1.39,72.01,48.64,46.29,2.29,0.71,,0.41,2.41,16.36,12.17,34.19,14.77,11.02,2.16,2.32,6.11,0.43,6.8,3.44,1.36,16.85,,13.6,5.39,68.66,35.3,8.72,,9.86,,13.38,3.2,20.6,19.95,1.6,2.02,,,,,29.92,1.5,2.51,,,,15.32,29.25,1.78,3.03,7.1,0.96,7.23,21.24,13.23,16.72,,8.76,,0.94,22.95,,,10,39023586201.48319,Construction Materials,Non-Energy Minerals
CRI,,46.71,,5.8,2.6,71,18.5,23,0.1,,4.9,42.58,11.29,,48.09,3.21,0.36,0.16,54.84,2.21,140.93,61.75,25.83,3.02,1.34,,0.51,5.84,9,7.91,10.5,11.49,8.61,1.03,1.03,11.11,0.35,9.77,14.05,5.84,10.95,18.46,,,70.66,48.28,9.99,,8.11,,10.82,2.38,8.68,8.85,2.53,0.69,,0.67,0.62,,7.14,0.78,1.62,0.53,,,5.91,7.08,1.65,0.56,6.65,0.96,9.84,27.67,17.39,28.02,,13.41,,12.14,8.31,,,10,2580510520.0,Apparel/Footwear Retail,Retail Trade
CRK,42.27,55.15,35.4,,15.8,,10.5,,,4.15,12.3,26.74,0.85,9.98,46.72,1.03,0.03,0.01,14.52,0.6,12.63,116.66,50.03,3.51,1.32,,,0.86,84.47,8.4,,,6.54,4.05,5.6,1.18,0.36,,,,39.35,15.47,,8.98,6.05,,,,,,,1.85,,,,3.16,,,,,,2.4,,3.4,,,7.02,,,2.38,2.17,0.6,,1.55,1.52,,,,,,,,,3,3235943370.0000005,Oil & Gas Production,Energy Minerals
CRL,6.74,44.8,13.96,,18.1,,9.7,8.6,,6.12,11.6,28.13,,,40.15,2.63,0.21,0.08,191.81,1.48,47.39,19.4,51.89,2.79,0.73,,,,19.01,12.48,22.05,18.17,13.47,2.99,3.04,5.26,0.47,13.8,5.71,,18.67,17.87,6.84,1.57,221.63,34.76,4.01,,10.17,,13,2.59,23.95,16.97,1.12,2.44,,0.66,1.29,,17.66,0.87,,0.86,,,12.44,17.98,1.25,1.15,,1.14,5.18,30.76,9.3,11.44,,5.89,,2.5,29.07,,,10,10658289460.0,Miscellaneous Commercial Services,Commercial Services
CRM,23.19,70.57,25.79,,10.8,,41.8,18.7,29.9,12.81,15.7,75.33,0.33,26.42,72.16,7.24,0.66,1.12,361.99,1.11,,,60.2,1.05,0.2,,0.12,0.33,47,31.67,29.06,24.57,20.44,8.37,9.28,2.13,0.64,31.93,3.43,0.44,32.34,21.92,15.12,9.12,260.05,76.95,,,15.96,,19.75,5.91,59.54,37.32,1.11,9.5,,1.19,0.96,,29.88,1.39,10.39,1.2,,,28.32,52.37,1.49,2.52,65.11,1.11,6.31,124.74,10.17,10.11,,7.07,,3.4,192.5,,,8,208815530594.0,Packaged Software,Technology Services
CRNX,78.03,58.52,17.4,,15.6,,,,,,,74.12,,29.06,62.91,29.53,16.11,16.42,58.87,16.38,,,,,0.06,,,,,,,,,712.6,4369.49,,0.89,,,,,,,113.02,6.06,,,,,,,5.6,,,,4120.71,,,,,,9.71,,,6.28,6.16,,,,,5.72,16.38,,,,,,,,,,,,,1950120506.0000005,Pharmaceuticals: Major,Health Technology
CROX,,50.37,,2.8,76,,71.1,39.2,58.9,18.41,46.8,57.61,,,56.04,3.9,0.27,0.11,109.75,1.43,81.85,51.09,35.14,1.62,1.03,,,,7.75,7.29,8.5,8.34,7.77,1.91,1.96,12.9,0.37,23.09,14.7,,8.44,27.57,1.6,3.34,133.14,58.15,8.51,,20.5,,25.56,3.72,7.96,8.31,0.11,1.65,,,,,7.06,0.82,,1.06,,,6.51,5.51,0.33,0.82,,0.9,17.8,136.79,25.66,54.7,,23.57,,13.5,22.86,,,7,5424078005.999999,Apparel/Footwear,Consumer Non-Durables
CRS,157.44,65.38,34.76,,4.1,,,,4.6,153.81,21.6,56.48,0.41,67.18,64.41,5.88,0.37,0.21,193.52,3.84,126.25,48.07,69.04,1.52,0.42,,0.14,0.41,31.29,22.11,49.46,,,1.22,3.61,3.2,0.51,7.3,2.14,0.41,27.79,2.86,28.23,8.65,66.85,22.53,6.13,,8.05,,14.24,5.81,43.1,34.78,,3.46,,,,,47.62,2.89,3.24,3.4,,,31.87,133.28,,5.49,6.8,2,7.12,14.23,11.9,14.78,,12.62,,1.19,164.97,,,8,3273790465.9999995,Other Metals/Minerals,Non-Energy Minerals
CRSP,,56.06,13.67,,1.5,,21.2,28.4,4.1,40.17,735.7,58.86,,,57.18,7.92,21.55,8.51,52.33,21.64,,59.29,246.38,,0.12,,,,,,,,,24.09,12.59,,0.86,,,,,,,,15.07,34.88,,,,,,2.18,,,,19.73,,,,,,3.47,,,2.76,2.74,,,,9.16,2.3,21.64,,,,,,,,,,,,2,4016631451.000001,Biotechnology,Health Technology
CRSR,,55.85,18.08,,10.8,,,,,,,46.46,,,54.22,1.93,0.16,0.24,7.48,1.58,94.07,73.51,59.5,28.58,0.41,,,,,114.97,36.28,15.84,14.32,0.94,0.74,,0.5,2.04,3.4,,14.52,,,,11.79,24.4,,,,,,1.33,,,,0.62,,,,,39.12,0.63,,,,,26.08,,,,11.87,0.77,,,,,,,,5.19,,,,2,1562284374.0000002,Packaged Software,Technology Services
CRTO,39.27,61.83,,2.8,1.7,,,39.9,4.6,,,69.97,,,66.77,2.78,0.24,2.04,42.0,1.17,,251.37,123.38,0.49,0.11,,,,14.88,9.5,12.22,15.75,5.41,0.86,1.12,6.72,0.48,9.2,7.72,,9.73,,12.41,,20.97,49.25,26.58,,5.21,,7.46,2.19,24.56,11.93,,1.34,,,,,16.18,2,1.86,1.35,,,11.17,36.53,,1.2,6.49,1.17,4.55,63.63,12.08,9.72,,9.06,,7.76,32.56,,,10,1680423782.0,Advertising/Marketing Services,Commercial Services
CRUS,33.94,43.98,,2.5,12.1,,14.7,22,7.8,12.24,11.9,46.51,,,46.29,9.76,2.09,3.13,104.44,5.34,103.94,29.08,44.63,0.32,0.08,,,,12.17,10.91,9.51,,9.94,2.81,2.74,8.22,0.82,28.8,9.9,,15.37,19.39,4.69,4.1,91.96,51.48,434.72,,17.19,,20.89,2.88,17.7,16.51,0.86,3.05,,0.71,0.76,,10.58,1.14,1.67,1.14,109.94,6.96,10.02,12.67,1.11,1.26,3.78,4.16,14.67,53.48,21.09,18.01,,18.89,,3.52,27.33,,,10,4003109599.000001,Semiconductors,Electronic Technology
CRVL,58.74,52.15,15,1.4,5.5,,15.4,19.9,,67.96,14.7,35.61,,46.67,46.42,20.29,0.65,4.36,352.58,1.71,,8.01,24.13,0.25,0.11,,,,58.35,45.79,81.43,,,,7.01,1.71,0.55,8.61,1.21,,,14.05,,,249.09,21.81,,,9.64,,12.02,21.37,74.86,74.86,7.06,7.22,,3.88,4.58,,83.85,1.42,9.05,2.96,,47.39,56.9,80.77,5.72,5.84,24.62,1.71,17.43,91.52,37.22,32.6,,28.14,,0.67,111.75,,,10,3414019509.0000005,Insurance Brokers/Services,Finance
CRWD,33.66,65.39,29.88,,34.8,,,125.4,41.6,3.15,46.2,73.4,,,67.07,12.29,1.42,5.38,365.65,1.86,,16.3,70.12,2.01,0.26,,,,441.66,219,78.54,121.51,92.16,18.27,23.1,0.23,0.39,29.41,1.22,,83.31,,21.2,23.58,333.4,75.24,,,3.39,,,29.39,715.37,94.76,,24.26,,,,,82.56,1.1,13.07,,,106.29,65.62,561.29,,9,40.45,1.86,1.85,28.24,4.69,4.96,,,,,,,,1,39507534420.00001,Packaged Software,Technology Services
CSCO,21.32,69.61,19.32,1.7,5,2.7,1.8,5,,,4,74.7,3.07,25.18,71.47,2.53,0.46,0.58,59.89,0.88,63.58,40.4,35.81,2.24,0.71,,0.45,2.65,22.15,17.65,22.06,13.54,11.85,4.5,4.75,4.51,0.37,21.55,4.79,2.67,16.4,7.37,4.85,4.42,50.08,64.92,8.83,,17.73,,21.89,5.26,25.7,16.97,15.43,4.57,,1.39,1.82,,21.19,1.2,,1.21,,,19.88,29.37,,1.39,,0.8,8.23,558.49,14.52,20.6,,10.03,,,22.86,,,10,227234227316.0,Information Technology Services,Technology Services
CSGP,,48.95,,,9.7,,,7.2,,,11.7,31.74,,,44.63,12.89,9.15,4.45,77.32,9.63,,45.86,26.36,6.72,0.15,,,,961.06,168.61,,81.97,58.95,8.87,10.45,0.1,0.82,,,,68.55,,,13.28,92.57,79.23,,,6.58,,1.09,4.23,175.73,78.1,31.24,11.81,,2.5,,,,0.84,4.8,0.89,9.63,8.93,70.55,797.11,,3.13,6.64,9.63,1.95,3.77,0.34,2.38,,0.52,,,119.43,,,9,32307593617.0,Internet Software/Services,Technology Services
CSGS,,55.19,9.47,3.3,,6,6.9,24,,16.1,8.2,36.39,2.89,25.16,48.82,3.25,0.24,0.21,54.26,1.58,,28.13,84.55,3,2,,0.29,2.17,17.1,10.59,18.33,,7.35,1.72,1.73,5.85,0.21,9.44,7.04,2.21,11.95,8.7,8.35,2.59,61.3,47.67,4.31,,5.52,,11.35,5.51,23.9,13.53,7.12,1.32,,1.02,1.21,,13.99,0.89,,0.83,,,11.71,21.46,,1.19,,1.58,4.78,62.6,13.58,23.83,,8.4,,1.27,22.64,,,10,1673161598.0,Data Processing Services,Technology Services
CSIQ,,46.21,9.82,,13.8,,19.9,10.9,,3.51,23.6,45.8,,,46.21,0.86,0.29,0.33,12.01,1.04,90.22,55.7,56.21,19.12,1.86,,,,21.98,21.98,,7.19,4.27,0.65,0.66,4.55,0.22,,,,4.53,,,,32.12,16.22,1.34,,0.56,,2.69,0.3,,,,0.12,,1.93,,,,0.37,,0.36,,,,,2.71,,0.3,0.82,0.31,4.89,4.33,1.45,,1.89,,62.22,3.81,,,10,1767140366.9999998,Semiconductors,Electronic Technology
CSL,55.14,45.42,12.07,3.4,7.3,16,23.3,37.1,24.3,34.1,8,35.97,1.66,10.59,41.98,6.4,1.43,0.67,440.01,2.73,48.06,37.31,55.2,1.65,0.83,,0.18,0.84,16.86,14.9,22.12,13.54,11.47,3.87,4.13,5.93,0.43,18.69,4.69,0.91,19.32,23.18,17.15,6.46,327.78,37.98,15.72,,27.05,,23.42,7.23,15.57,22.1,1.25,4.2,,1,0.99,,22.46,1.34,,2.13,,,20.06,15.91,1.1,1.74,,2.29,20.34,53.03,22.01,47.1,,17.36,,9.4,37.56,,,10,13442193050.0,Building Products,Producer Manufacturing
CSWI,126.11,55.56,41.59,0.3,14.3,12.1,34.4,24.6,35.7,53.75,22.5,48.9,0.21,56.77,52.55,15.49,1.71,2.38,415.77,3.82,125.71,40.72,56.3,0.55,0.11,,0.11,0.2,41.13,33.36,38.51,15.89,,7.61,8.32,2.43,0.76,21.61,2.6,0.23,44.14,21.61,16.01,7.29,183.48,45.12,19.26,,13.77,,21.26,6.78,56.57,56.57,2.34,7.66,,2.23,1.15,,35.49,2.27,6.31,,,24.9,32.39,38.65,2.26,2.98,15.83,2.67,10.59,59.31,17.57,16.65,,14.34,,1.75,114.22,,,9,2771970504.0,Industrial Specialties,Process Industries
CSX,10.02,41.35,10.52,5.1,2.7,8.2,13.2,15.1,12.4,22.46,16.6,15.56,2.06,11.79,32.61,2.47,0.64,0.09,34.45,1.39,17.17,49.68,25.75,2.6,1.47,,0.25,1.39,14.78,11.46,28.11,14.7,11.05,5.53,5.71,6.77,0.3,20.31,4.49,1.39,16.99,6.67,7.49,2.51,35.35,37.58,6.69,,25.06,,37.78,5.14,18.52,18.58,2,4.59,,0.9,0.72,,22.58,0.97,2.1,1.02,,,12.51,18.09,,1.44,5.37,1.23,8.66,16,14.33,29.56,,10.56,,3.42,19.71,,,10,61895279910.0,Railroads,Transportation
CTAS,57.57,59.36,11.02,0.9,6.3,2.5,13.9,14,12.7,58.45,12,55.71,1.6,27.26,58.1,14.4,0.05,0.04,223.71,1.53,109.2,24.65,46.93,1.1,0.71,,0.35,0.65,43.53,35.94,51.25,40.91,33.98,9.03,9.53,2.3,0.44,18.59,2.01,0.7,52.79,13.9,10.83,7.16,141.54,49.17,20.91,,16.8,,21.82,22.43,56.48,56.48,4.67,9.46,,2,1.63,,50.88,1.58,21.57,2.41,,,41.78,49.68,4.52,4.74,184.88,0.8,18.31,63.38,28.75,39.69,,22.06,,2.12,84.69,,,10,52752238731.0,Other Consumer Services,Consumer Services
CTLT,57.97,66.99,,,,,,,39.7,,1,69.32,,6.65,70.23,1.58,0.34,0.07,61.83,2.51,75.6,39.85,69.81,12.4,1.4,,,,,39.82,160.48,438.36,34.13,3.41,3.59,,0.37,2.24,0.88,,58.33,4.08,113.67,7.8,61.33,21.82,,,,,,3.17,,,,2.55,,,,,113.46,1.01,,1.07,,,28.27,,,7.61,30.76,1.93,,,,,,,,,88.33,,,8,8862158146.0,Pharmaceuticals: Major,Health Technology
CTOS,,67.44,35.14,,,,,,,6.11,7.1,44.03,,4.82,61.09,0.78,0.01,,5.69,1.28,278.01,29.93,35.76,7.15,3.04,,,,30.87,10.9,,,,2.06,2.15,3.24,0.23,,,,437.69,,,2.78,7.65,22.11,0.82,,,,7.28,1.61,,,,0.76,,,,,,0.74,,,,,110.77,,,,,0.19,,5.72,5.12,,,4.66,,,,,,2,1608094655.0000002,Finance/Rental/Leasing,Finance
CTRA,,41.52,7.11,,46.2,43,43.4,62.1,59.7,9.42,28.6,14.99,24.86,,31.72,2.55,0.78,0.36,24.93,1.61,5.65,7.42,41.54,0.67,0.18,,0.5,3.37,11.52,5.62,17.69,5.5,3.69,2.58,3.51,8.68,0.65,19.86,6.12,3.37,8.67,27.81,25.79,14.16,23.52,39.3,13.77,,21.91,,28.96,1.41,15.11,15.12,0.67,3.31,,,,,16.64,1.06,0.97,0.68,,,6.39,10.64,0.6,0.63,1.41,1.56,6.06,9.44,9.12,9.54,,6.65,,4.91,19.36,,,8,21080871317.0,Integrated Oil,Energy Minerals
CTRE,31.83,38.98,,,4.3,3.8,,,,5.42,0.5,31.16,5.44,12.82,34.94,6.76,3.79,0.95,29.34,3.96,,1073.24,1.05,2.13,0.16,,1.2,3.92,41.85,29.63,26.9,19.97,14.45,17.43,25.2,2.39,0.83,93.69,3.74,3.95,21.73,0.72,25.2,22.99,15.97,94.27,3.77,,45.21,,57.52,2.07,40.75,30.66,,18.6,,,,21.22,20.13,1.84,1.68,1.83,,,19.55,29.98,,1.41,2.07,3.96,4.2,,5.78,5.79,,6.26,,,50.59,,,8,2017379031.0,Real Estate Investment Trusts,Finance
CTS,47.76,54.38,30.23,1.5,9.2,,13.6,26.3,7.3,56.72,10.2,49.15,0.29,11.64,52.25,6.17,0.91,0.73,54.81,2.46,64.68,49.76,59.84,1.23,0.24,,0.08,0.29,22.39,16.02,18.86,,,2.15,3.28,4.47,0.67,17.42,5.41,0.29,23.13,6.23,6.61,2.41,41.19,35.73,19.86,,11.66,,14.57,3.12,28.25,25.98,,3.3,,,,,18.93,1.33,3.51,1.55,,,16.05,19.01,,1.53,10.66,1.91,7.99,40.96,11.58,11.4,,12.06,,3.51,50.86,,,9,1306892131.0000002,Electronic Production Equipment,Electronic Technology
CTSH,13.23,59.7,4.69,2.1,9.1,9.6,10.6,10,,38.84,7.6,66.79,2.23,19.74,61.83,6.92,0.6,1.09,81.15,2.23,,8.91,73.92,0.53,0.13,,0.25,1.48,13.39,11.36,24.3,12.19,10.67,1.91,2.06,7.47,0.72,8.49,4.1,1.48,16.24,12.05,6.36,4.94,73.45,34.36,65,,11.6,,15.4,2.78,17.95,17.19,3.31,2.08,,1.39,1.65,,24.54,1.1,2.34,0.85,,21.93,20.84,26.79,2.54,1.12,7.14,2.23,12.02,81.64,19.22,16.57,,14.49,,3.55,20.41,,,10,35438754979.99999,Information Technology Services,Technology Services
CTVA,39.84,45.45,11.59,1.9,2.3,6,12.2,21.5,,182.5,8.5,22.69,1.1,12.42,39.22,2.12,0.24,0.44,59.49,1.5,232.76,144.59,124.17,2.45,0.23,,0.27,1.11,40.94,19.26,69.12,13.82,11.61,2.51,2.7,2.44,0.59,3.91,1.56,1.14,18.7,15.82,11.79,1.6,57.58,43.51,8.23,,4.18,,11.63,1.69,61.39,25.54,,2.56,,,,,69.15,1.03,3.01,,,,35.03,,1.74,1.68,8.16,0.96,1.63,12.14,3.4,2.78,,4.49,,3.28,,,,6,37298096453.0,Chemicals: Agricultural,Process Industries
CUK,40.49,77.84,54.6,,,,,,,145.68,36,80.74,,45.89,79.52,1.02,0.12,0.05,24.19,0.3,10.36,22.4,8.39,5.05,3.52,,,,17.42,10.01,48.23,15.71,9.12,2.32,2.4,5.74,0.17,5,4.04,,14.49,27.26,382.2,6.87,18.34,26.67,1.85,,6.24,,13.76,3.58,21.78,20.83,,1.27,,,,,26.04,1.32,2.04,0.54,,,5.17,23.92,,,4.5,0.26,3.08,7.92,8.98,21.25,,5.89,,16.78,,,,6,19067138407.462,Hotels/Resorts/Cruise lines,Consumer Services
CUZ,43.65,43.29,10.94,,,2.2,,,0.9,2.19,2,24.88,5.1,36.36,35.95,0.79,0.13,0.03,30.67,0.56,,,5.31,5.22,0.61,,3.89,4.17,44.41,14.41,20.68,,,,9.04,2.25,0.57,43.7,7.46,4.17,104.68,6.48,,4.36,26.3,67.29,1.47,,6.17,,20.73,1.06,92.94,93.22,37.29,5.65,,,,11.64,12.92,1.17,2.12,0.75,,,12.92,,,0.68,1.08,0.56,0.67,796.95,2.35,1.14,,2.24,,0.93,18.87,,,10,3452869308.0,Real Estate Investment Trusts,Finance
CVAC,,65.78,4.38,,,,,,,,,83.34,,,73.35,2.5,5.88,13.83,3.1,6.2,34.57,45.44,8.41,0.24,0.06,,,,0.84,0.74,1.26,,,1.31,0.23,119.05,0.85,18.54,16.36,,4.79,,,,42.02,71.43,56.03,,20.92,,24.88,0.85,5.44,5.62,,1.14,,,,,6.2,0.07,0.48,,1.48,1.38,4.77,,,,0.9,6.19,15.52,57.07,25.4,21.7,,25.34,,0.07,,,,,1793303457.0000002,Pharmaceuticals: Major,Health Technology
CVCO,50.56,57.91,15.04,3.4,18.8,,31.7,30.6,36.3,22.13,20.6,40.3,,31.06,52.86,10.22,1.25,11.97,500.64,2.9,61.82,8.64,16.38,0.16,0.03,,,,19.8,17.99,25.06,,,,2,5.05,0.75,7.98,3.64,,21.39,23.41,,,314.22,22.77,123.05,,8,,8.91,3.92,28.3,28.3,0.97,2.27,,0.91,0.91,,28.37,1.59,2.4,1.49,125.79,7.48,25.17,95.69,1.13,1.47,4.58,2.11,10.85,47.73,17.41,14.41,,16.29,,3.18,38.52,,,10,2397590873.9999995,Homebuilding,Consumer Durables
CVI,,44.91,,,,18.6,,,,250.58,33,47.09,10.64,,46.65,2.35,0.51,0.34,18.78,1.33,27.55,25.41,13.31,3.35,2.36,,7.14,10.65,16.59,6.1,70.82,13.75,5.82,0.4,0.37,6.03,0.17,0.52,2.17,10.65,91.61,17.76,,,24.27,3.79,2.49,,0.89,,2.06,2.8,27.22,67.07,,0.25,,,,,46,0.77,2.89,0.67,,,6.95,144.29,,0.39,2.8,0.86,1.66,7.58,5.84,8.32,,5.58,,3.12,7.92,,,9,3473332205.0,Oil Refining/Marketing,Energy Minerals
CVLT,129.64,59.93,23.16,2.1,,,,105.4,21.3,63.13,6.3,64.61,,48.56,61.05,6.35,0.65,24.24,175.75,1.2,,0.53,84.61,0.14,0.05,,,,87.13,80.07,33.01,,,6.85,8.06,1.15,0.29,24.42,2.85,,44.8,21.5,14.45,11.86,82.29,82.09,205.14,,19.75,,9.5,27.68,44.49,54.08,,8.73,,,,,35.72,2.14,12.28,2.32,,,34.88,39.7,,4.76,62.77,1.2,20.09,423.02,19.08,74.28,,27.58,,2.73,836.9,,,5,2971634520.0,Packaged Software,Technology Services
CVNA,539.19,57.4,79.09,,,,,,,8.34,,38.66,,128.27,50.67,4.95,0.75,0.14,251.21,3.25,43.09,9.11,9.58,6.01,10.06,,,,53.72,37.28,71.42,25.83,20.35,2.33,3.04,1.86,0.08,4.25,1.62,,106.67,,,19.14,35.91,20.04,1.05,,0.14,,5.58,52.92,,,,3.2,,,,,55.93,7,,,,,49.99,,,,55.58,2.12,0.24,13.22,12.18,4.23,,12.57,,5.39,,,,1,9888969311.0,Specialty Stores,Retail Trade
