Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,,62.47,1.5,7.9,7.7,13.5,33.2,24.7,10.5,54.87,0.92,18.5,60.93,6.93,1.08,0.68,147.45,2.68,117.28,52.11,73.54,1.51,0.41,,0.18,0.62,30.91,26.05,26.69,26.55,23.28,6.41,6.54,3.24,0.57,24.48,3.82,0.64,26.88,16.4,9.5,3.58,142.6,50.56,14.22,,18.35,,19.42,6.98,35.11,28.8,2.4,6.47,,0.92,1.65,,26.42,5.58,1.31,,,22.21,32.44,2.07,2.23,24.29,2.04,11.42,62.86,15.64,21.32,,14.14,,2.21,50.22,,,10,33913792728.0,Medical Specialties,Health Technology
AA,,60.74,1.4,10.2,,,,,5.9,66.27,1.3,,63.89,1.03,0.31,0.49,31.4,1.45,86.07,58.94,24.77,12.36,0.45,,,1.27,,42.64,,16.45,6.11,0.62,0.63,,0.3,,,1.27,70.92,,,,40.35,7,,,,,,1.32,,,,0.53,,,,,,,,,,61.45,,,1.09,1.38,0.74,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,10.27,54.41,,10.4,,,,,27,70.73,,18.14,58.48,0.76,0.34,0.19,14.82,0.62,20.89,20.46,14.17,12.45,,,,,13.1,13.1,35.45,11.01,6.84,0.77,0.81,7.63,,2.29,12.44,,5.54,,17.44,4.15,19.69,22.37,1.87,,1.56,,7.6,,13.47,6.5,,0.19,,,,,7.45,,0.43,,,2.58,,,,,0.51,1.25,8.53,7.75,,,4.5,,30.18,9.96,,,8,8696254174.0,Airlines,Transportation
AAON,35.64,63.08,,26.3,8.1,29.5,31.8,,29.5,65.89,0.55,45.13,64.62,23.83,,0.01,86.45,3.23,98.85,15.62,46.26,0.18,0.07,,0.15,0.37,31.15,25.85,143.77,,,,6.08,3.21,0.78,4.23,0.7,0.37,,20.47,,,80.72,34.15,46.97,,15.2,,19.47,9.58,40.51,40.51,1.61,6.16,,2.23,12.68,,146.28,4.66,1.25,,34.72,45.38,82.57,1.88,7.08,12.04,1.54,19.75,39.21,30.05,27.34,,22.64,,0.48,86.76,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,79.66,3.6,,26,,,,8.9,82.41,56.44,5.36,82.89,1.89,0.09,0.13,85.76,1.2,267.62,213.38,25.65,9.72,1.59,,2.7,2.62,81.59,20.89,191.39,22.47,12.45,0.76,0.76,1.23,0.21,0.4,0.88,1.17,22.83,7.88,14,1.34,196.21,40.1,1.14,,0.17,,0.89,2.03,115.89,115.89,,0.45,,,,,115.58,5.3,0.39,,,17.83,,,0.71,5.46,0.29,0.15,2.06,1.5,0.72,,1.49,,,11.17,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,16.82,41.16,2.9,1.3,5.7,20.9,23.2,14.6,15.7,42.61,0.77,5.48,42.41,8,0.55,0.68,172.25,1.07,11.88,92.38,21.56,0.81,1.46,,0.15,0.56,22.19,20.28,25.22,22.37,20.47,6.93,6.99,4.51,0.21,27.71,4.02,0.56,26.39,21.43,12.46,2.63,178.47,45.03,40.5,,26.16,,30.76,35.94,26.83,26.83,1.59,7.01,,1.11,1.2,,25.31,6.55,1.76,,,23.24,26.85,1.47,2,35.96,1.02,29.33,279.4,57.36,159.97,,34.58,,3.81,40.62,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
ABBV,15.02,53.92,,,7.8,9.6,49.1,7.4,3.8,49.91,5.49,15.72,50.91,2.08,0.34,0.22,178.45,0.87,69.9,59.2,76.32,3.46,5.73,,0.67,3.36,42.78,21.11,16.43,14.27,13.82,6.65,6.67,2.34,0.08,40.62,6.98,3.47,15.89,26.32,32.5,1.15,137.79,62.42,6.09,,8.95,,24.92,30.42,65.37,20.14,1.3,5.83,,0.9,0.47,,14.34,,1.33,,,13.85,24.57,0.98,1.5,,0.76,3.58,171.32,8.18,36.93,,9.52,,6.83,39.51,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,39.39,,8.7,,,,,,33.05,,,36.5,2.91,6.39,9.83,4.6,7.33,,,330.79,,0.07,,,,,,,,,8.29,17.41,,0.77,,,,,,,,1.44,,,,,,,1.16,,,,34.81,,,,,,,,3.15,2.5,,,,,1.36,7.32,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,39.01,,2.2,20.8,5.4,3.2,9.8,11,31.5,9.71,,36.52,3.24,0.4,4.67,2.47,0.89,106.25,196.84,24.3,0.14,0.04,,0.77,6.11,10.23,7.53,9.76,8.56,6.46,2.12,2.29,9.78,0.6,23.91,9.57,6.11,13.35,14.36,,5.85,3.26,50.72,6.73,,18.19,,23.76,2.48,13.5,12.77,2.61,2.47,,,,,10.5,1.9,0.43,,,7.96,11.99,2.02,0.74,6.33,0.67,10.71,61.69,18.14,17.21,,17.86,,5.78,12.21,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,6.62,64.55,,50.3,,28.2,37.8,,24,80.37,,,71.34,2.6,0.02,0.01,224.01,1.06,37.87,13.72,8,5.3,1.69,,,,10.34,9.66,58.57,10.51,9.69,0.57,0.68,9.67,0.32,1.15,3.73,,6.9,30.92,13.9,11.75,242.76,18.62,6.47,,4.07,,7.23,1.4,7.83,6.87,0.21,0.32,,0.22,2.46,,28.42,,1.09,,,15.24,88.89,0.27,0.52,,0.45,7.04,28.44,13.52,19.42,,10.24,,0.29,12.95,,,10,4632090814.999999,Specialty Stores,Retail Trade
