Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AGRO,,46.2,3.3,13.7,,38.8,25.1,37.8,20.3,48.97,3.54,,46.44,1.63,0.52,0.15,9.47,2.87,221.52,57.52,29.18,1.64,0.87,,0.18,3.54,4.51,2.73,10.42,,,,1.52,22.17,0.43,14.6,19.46,3.54,,28.34,,,11.26,31.48,1.86,,19.18,,16.48,0.72,4.02,5.23,0.18,0.77,,0.14,0.14,,5.36,0.41,0.71,,,2.26,2.91,0.26,0.48,0.73,1.16,7.82,17.45,16.39,20.21,,5.97,,7.08,18.94,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,54.92,,15.9,,,21.1,,3.7,41.6,,67.89,47.79,1.19,0.1,0.02,10.05,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.76,10.75,30.18,28.58,9.18,2.04,2.14,2.39,0.39,7.1,6.1,,18.53,,,5.53,18.72,34.4,0.77,,,,5.52,1.45,,,,1.17,,,,,16.53,,,,,8.12,,,,,1.34,,11.51,2.7,,,2.23,,0.66,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
AGYS,44.8,60.53,,37.4,,,,9,14.8,60.49,,20.35,60.19,20.15,1.86,6.03,110.27,2.41,25.35,38.22,47.53,0.75,0.09,,,,109.87,92.72,68.5,,,10.79,12.12,0.91,0.72,17.69,1.41,,,,,22.97,82.19,61.68,,,40.32,,8.51,12.09,30.46,90.39,,12.3,,,,,70.26,7.77,3.67,72.07,36.04,61.57,98.52,,7.42,15,2.34,31.66,71.38,11.7,48.42,,40.15,,0.02,,,,3,1743842454.0,Packaged Software,Technology Services
AHH,,65.97,,0.3,20.8,2.7,,,13.8,71.21,6.46,,68.38,0.58,0.16,0.03,12.01,1.23,,96.61,72.06,8.41,2.72,,395,6.69,29.1,13.42,19.54,,,,3.46,3.44,0.22,17.69,15.73,6.85,70.75,21.42,118.42,,22.37,27.08,1.19,,2.46,,10.52,2.01,6005,,,1.13,,,,13.48,6.36,,0.64,,,6.36,,,0.45,2.72,1.23,0.71,79.68,3.95,2.91,,2.91,,,21.07,,,10,1013704413.0,Real Estate Investment Trusts,Finance
AI,,44.03,,,,,19.5,,,41.09,,11.13,41.36,11.47,7.33,232.6,27.4,8.84,,59.94,165.43,,,,,,,,,,32.48,5.87,8.74,,0.84,,,,,,,20.86,27.96,57.49,,,,,,3.88,,,,10.55,,,,,,,,5.79,4.58,,,,,3.88,8.84,,,,,,,,0.01,,,,,3138240623.0,Packaged Software,Technology Services
AIN,,61.89,1.2,6.9,9.5,5.3,0.2,,9.7,66.46,1.62,,64.42,4.31,0.59,0.29,92.03,3.99,79.03,36.55,76.14,1.68,0.45,,0.29,1.13,17.71,12.19,40.39,,,,2.68,5.65,0.54,6.63,2.75,1.14,,2.76,8.9,,110.72,36.33,8.31,,9.36,,14.1,2.97,25.85,26.21,13.79,2.4,,1.42,3.16,,36.47,2.12,1.03,,200.07,16.57,26.73,,1.84,3.85,3.2,6.32,22.63,11.61,12,,8.64,,1,29.98,,,10,2822970018.0,Textiles,Process Industries
AIR,24.7,39.35,,6.6,,10.4,24.9,,11.9,32.64,,22.58,36.04,2.74,0.18,0.08,65.74,2.98,125.99,41.18,34.26,7.47,0.9,,,,33.09,23.54,241.65,,,1.24,1.45,3.02,0.43,0.6,0.59,,15.44,10.82,15.85,,65.09,19.07,3,,2,,5.58,1.97,50.57,25.53,3.93,1.03,,,,,170.73,2.58,1.33,,,53.61,,2.63,1.92,5.87,1.41,2.2,12.28,5.95,4.04,,6.25,,,51.76,,,10,2089174386.0,Aerospace & Defense,Electronic Technology
AIT,35.34,68.73,,20.1,3.1,50.1,42.6,4.5,10.6,75.64,0.78,8.4,71.73,7.88,0.97,0.77,216.28,3.77,59.18,31.5,56.72,1.1,0.36,,0.15,0.67,17.2,15.54,20.63,,,1.8,1.89,5.81,0.59,9.14,4.9,0.69,21.32,23,7.25,3.86,140.62,29.46,44.52,,8.37,,10.79,5.01,22.67,22.93,1.6,1.89,,1.27,1.17,,20.78,3.15,2.04,,14.36,19.7,20.98,0.92,2.3,9.72,2.7,13.63,46.37,21.64,24.47,,17.76,,1.54,45.25,,,10,6082217492.999999,Wholesale Distributors,Distribution Services
AIU,,81.07,,,,,,,,93.91,,,87.37,,1.05,1.17,4.56,1.05,,,,7.19,21.52,,,,24.82,24.82,26.67,,,,10.98,4.03,0.04,41.19,1.9,,,,,,0.0,47.56,3.56,,2141.78,,41.94,76,0.06,3.83,,1.45,,,,,2.97,3.53,,76,76,2.97,0.05,,0.16,76,1.05,899.45,54158.49,,,,4.12,,,,,,6,18188215749.0,Miscellaneous Commercial Services,Commercial Services
AIV,,66.17,1.9,,,,,,8.5,59.57,,7.66,65.8,0.37,0.93,0.09,9.01,1.66,,,10.05,,3.88,,,,,,,,,,12.91,,0.16,,,,,,,,8.83,59.9,0.25,,,,5.45,3.75,,,,6.69,,,,26.67,,,,,,19.28,,,,3.92,1.66,,,,,,0.5,,,,,,3,1085061596.0,Real Estate Investment Trusts,Finance
AJG,19.93,67.23,,15.9,6.9,5.9,22.9,,8.5,66.69,1.08,13.34,68.06,1.16,0.03,0.16,279.37,1.04,,,130.53,3.39,0.74,,0.26,0.81,39.44,27.31,31.53,20.04,19.05,6.02,6.33,2.54,0.18,21.29,3.81,0.85,27.55,14.93,13.19,10.79,232.43,42.03,6.2,,10.4,,19.08,5.28,54.35,32.24,2.56,5.66,,1.3,1.28,,28.13,,2.68,,,25.82,33.82,2.4,2.56,,1.04,2.01,87.6,8.72,10.46,,3.04,,,64.97,,,10,49596549950.00001,Insurance Brokers/Services,Finance
AKO.A,9.29,45.97,,3,22.5,14.1,16.4,,17.4,23.19,11.22,22.37,40.04,2.56,0.6,0.34,14.15,1.6,55.4,77.57,28.61,3.01,0.96,,0.57,5.7,7.37,7.37,19.42,6.56,4.93,0.9,0.97,13.57,0.36,6.01,8.38,5.7,,15.93,7.55,5.61,11.38,39.07,5.97,,7.67,,13.58,1.94,8.76,8.18,0.99,0.82,,0.69,0.92,,13.2,1.93,0.85,,,5.96,25.27,1.07,0.66,9.19,1.18,7.08,40.76,16.14,21.94,,11.8,,8.42,13.87,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKO.B,1.18,53.25,,3,22.5,14.1,16.4,,17.4,48.46,9.31,25.18,52.1,2.56,0.6,0.34,18.7,1.6,55.4,77.57,28.61,3.01,0.96,,0.77,4.73,9.11,9.11,19.42,6.56,4.93,0.9,1.2,10.98,0.36,6.01,6.34,4.73,,15.93,7.55,5.61,13.5,39.07,5.97,,7.67,,13.58,2.01,11.57,10.82,1.3,0.85,,0.91,1.22,,13.69,2,0.89,,,6.18,26.22,1.11,0.68,9.54,1.18,7.08,40.76,16.14,21.94,,11.8,,8.42,14.38,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKR,15.24,78.2,,0.9,35.4,10.9,60.2,10.8,7,77.04,2.38,2.11,78.79,0.66,0.19,0.03,20.57,1.19,,193.82,51.35,8.82,1.02,,7.13,3.49,59.25,18.99,31.48,,20.47,,11.06,1.69,0.41,35.13,5.76,3.49,86.02,3.47,,,15.66,67.46,0.59,,2.81,,16.04,1.21,257.13,203.66,,5.74,,,,13.25,16.24,3.39,0.69,,,16.24,,,0.82,1.27,1.19,0.23,203.46,1.64,0.58,,1.35,,,36.09,,,8,1525838695.0,Real Estate Investment Trusts,Finance
AKRO,,59.02,,8.8,,,,,,47.62,,,56.29,,29.86,,,30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,2.23,2.21,,,,,2.21,30.12,,,,,,,,,,,,,2904657802.0,Pharmaceuticals: Major,Health Technology
AL,14.06,55.07,0.8,6.5,9.9,9.3,1.9,,10.9,57.23,3.1,10.25,56.06,0.46,0.43,0.03,49.04,0.43,,240.44,,10.41,2.69,,0.18,1.69,31.14,13.06,,13.46,7.65,7.13,9.01,3.21,0.23,,,1.7,,,8.03,6.92,47.82,34.69,13.27,,21.89,,26.47,0.76,9.89,10.99,6.87,2.01,,0.95,,,,0.61,0.79,,,3.09,,,,0.76,0.43,1.98,2.9,2.73,8.49,,1.97,,,10.97,,,9,4415553871.0,Finance/Rental/Leasing,Finance
ALB,,39.43,,26.2,1.3,1.9,54.1,,40.7,40.63,2.05,,40.13,1.93,1,0.58,91.67,2.84,123.63,71.14,51.83,,0.31,,0.14,1.75,,,,,12.18,2.52,1.74,,0.61,,,1.77,50.17,15.19,,,352.95,,,,4.02,,,1.16,33.33,7.74,2.35,1.26,,,,,,0.71,0.41,,,15.41,,,1.99,1.45,1.91,1.82,,,3.38,,,,,13.02,,,10,21573029995.0,Chemicals: Specialty,Process Industries
ALC,4.81,65.09,,1.9,,24.6,36.9,26.2,9.9,76.72,0.29,17.09,69.9,3.75,0.5,0.22,93.26,2.51,197.25,69.24,69.82,3.54,0.24,,0.08,0.29,44.19,35.09,252.43,40.37,21.2,4.97,5.27,2.26,0.7,2.07,0.43,0.29,29.35,,14.26,6.92,82.95,55.69,6.1,,10.89,,11.93,2.21,44.2,33.07,3.52,4.83,,,,,234.2,4.77,,,,135.91,119.27,,2.47,15.44,1.49,3.57,16.61,4.25,5.09,,4.63,,0.08,,,,4,40940421157.00487,Medical Specialties,Health Technology
ALE,8.98,68.83,,3.5,3.1,5.9,8.5,,13.3,80.89,5.13,4.47,74.44,1.36,0.12,0.02,64.56,1.66,64.21,28.13,26.01,3.27,0.64,,0.67,4.28,18.92,9.97,18.89,,,,3.2,5.29,0.43,16.95,7.81,4.34,15.44,,,,63.25,28.57,2.2,,13.95,,10.47,1.32,15.52,15.76,39.4,2.16,,,,,12.69,0.99,0.92,,,6.72,13.42,,2.62,1.4,0.96,3.61,5.64,4.64,8.64,,2.4,,8.16,16.06,,,10,3246439738.0,Electric Utilities,Utilities
ALEX,,78.94,,,37.5,3,54.7,2.1,3,82.74,4.53,,81.57,1.47,0.08,0.06,19.41,0.43,,17.57,7.24,4.09,0.47,,1.2,4.53,23.67,16.16,22.31,,15.2,10.64,8.53,4.22,0.61,38.21,5.91,4.54,28.52,,,,17.94,49.05,2.95,,18.47,,35.13,1.41,34.66,26.12,0.9,6.48,,,,17.56,16.94,1.31,1.46,,,14.62,35.39,,1.07,1.47,0.43,2.37,120.57,5.25,3.97,,4.55,,6.21,42.2,,,6,1261496311.0,Real Estate Investment Trusts,Finance
ALG,,65.99,,13.2,19.2,20.9,32.5,,12.8,72.2,1.03,,70.74,5.41,0.57,0.38,193.27,4.29,108.89,31.04,80.36,1.3,0.34,,0.08,0.52,12.75,10.21,26.48,,,,1.49,7.84,0.63,5.62,4.14,0.54,,18.62,,,194.56,26.58,7.47,,7.92,,11.5,2.42,17.19,17.19,1.15,1.35,,0.9,2.1,,24.21,1.74,1.18,,6.57,17.69,22.09,1.07,1.57,3.95,2.49,9.28,25.94,16.01,15.11,,13.24,,2.46,27.93,,,10,2055962845.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
ALGM,,27.27,,23.7,,70.5,43.2,,17.2,9.6,,3.14,19.82,9.86,1.8,0.77,23.75,4.85,127.05,39.64,41.69,0.99,0.24,,,,26.03,19.32,93.95,19.35,16.14,6.08,5.1,3.84,0.74,5.43,1.1,,59.23,,,,34.17,54.75,19.46,,14.55,,19.96,4.06,30.37,19.63,1.02,4.41,,,,,81.34,2.48,,,26.69,25.44,93.17,0.92,,7.05,3.48,11.23,39.11,16.84,14.26,,17.61,,,,,,6,6308022957.0,Semiconductors,Electronic Technology
ALGN,,33.7,1.6,5.6,,19.8,,7.4,17.4,23.64,,,29.61,5.2,0.38,7.96,223.96,1.18,88.68,33.5,86.77,0.13,0.03,,,,23.28,20.21,34.73,20.91,18.09,3.9,4.04,4.3,0.61,11.62,2.72,,23.93,15.95,12.83,8.19,322.88,69.82,,,11.34,,17.34,4.49,38.02,24.58,1.97,4.34,,0.79,1.62,,37.23,2.4,0.55,,1399.75,32.63,168.16,1.92,1.66,5.29,1.06,7.24,48.81,16.67,12.02,,9.4,,,29.74,,,10,25416078366.0,Medical Specialties,Health Technology
ALGT,,53.5,,19.5,19.7,,25.8,,31,59.2,4.67,,56.3,1.08,0.61,0.35,51.58,0.76,6.37,10.95,8.47,5.56,1.78,,0.34,4.67,13.19,5.93,,,,0.94,0.99,7.58,0.27,,,4.67,17.79,,,8.73,118.29,18.02,1.74,,2.41,,7.35,0.71,16.32,9.66,,0.37,,,,,,0.55,0.23,,,2.43,,,0.86,0.71,0.74,1.25,5.6,5.14,4.56,,2.97,,,6.01,,,9,1561179126.0,Airlines,Transportation
ALIT,,58.31,,79.1,,,,13,4.5,70.1,,,64.58,0.67,0.11,0.09,7.6,1.57,,67.19,70.3,23.89,0.65,,,,,55.46,25.94,16.22,10.66,1.96,2.17,,0.42,8.38,6.4,,10.08,,12.99,3.94,8.7,33.94,0.16,,,,0.64,0.92,,11.18,,1.22,,,,,14.61,,,,,9.28,,,,,1.57,,,,,,0.19,,2.5,,,,1,4223181650.000001,Information Technology Services,Technology Services
ALK,,47.48,,10.7,,,,2.3,41,51.61,,8.54,49.35,1.35,0.51,0.65,38.77,0.68,4.67,8.69,12.69,4.81,0.92,,,,14.25,7.89,,8.21,4.27,0.59,0.6,7.02,0.28,,,,10.23,1.26,16.46,5.11,52.82,17.58,6.95,,2.14,,7.34,1.16,22.54,10.31,,0.48,,,,,,1.01,0.44,,,4.56,,,0.97,2.24,0.66,1.5,4.74,4.44,5.53,,3.44,,0.55,10.51,,,9,5021548560.999999,Airlines,Transportation
ALKS,,75.88,,2.4,,,,101.1,14.4,89.77,,,82.77,4.08,1.7,2.38,27.92,2.99,278.72,121.54,76.68,0.78,0.29,,,,9.78,8.7,12.47,10.32,9.59,2.77,2.71,10.22,0.58,21.7,7.12,,11.11,,4.08,,29.08,83.31,15.66,,19.15,,24.91,3.61,16.62,13.49,,3.12,,,,,14.5,1.59,0.77,,7.49,12.68,21.64,,2.35,3.86,2.61,13.2,82.86,24.69,22.64,,46.23,,0.4,,,,1,4930138503.0,Pharmaceuticals: Major,Health Technology
ALKT,72.29,62.19,,,,6.2,,19.5,27.8,51.77,,8.83,59.19,25.2,2.35,4.52,32.84,3.92,,13.97,34.74,,0.06,,,,,,,,,,11.36,,0.81,,,,,,,,24.22,55.53,,,,,,9.92,,,,11.14,,,,,,,,252.62,44.99,,,,,22.81,3.92,,,,,,,,1.03,,,,,1635813314.0,Packaged Software,Technology Services
ALLE,2.75,76.88,1.4,18.3,12,20.2,9.9,7,12.2,89.43,2.84,,82.78,4.09,0.72,0.31,137.66,1.66,80.66,44.91,43.66,2.8,1.69,,0.29,1.35,18.28,15.81,27.02,16.47,15.11,3.62,3.69,5.47,0.3,13.67,4.19,1.39,19.34,15.18,10.62,3.66,129.62,43.77,7.9,,15.08,,20.18,8.41,21.89,21.54,2.69,3.28,,0.81,1.19,,24.11,,1.03,,,20.42,21.13,1.88,1.79,,1.23,12.75,113.25,21.5,42.85,,18.94,,2.14,30.25,,,10,9276591909.999998,Building Products,Producer Manufacturing
ALNY,21.93,57.94,,,,34.2,28.3,,50.6,39.76,,34.28,48.83,2.81,2.52,1.82,236.28,3.17,116.08,74.81,51.55,,,,,,,,224.02,,,15.29,14.29,,,6.38,0.43,,,,,19.58,353.46,83.95,,,,,,,,,,15.1,,,,,263.43,,0.18,,,171.1,,,,,3.07,,,,,,,,,,,,,23123870652.000004,Pharmaceuticals: Major,Health Technology
ALRM,15.19,64.69,,13.5,,4.1,,11.7,10,70.13,,1.02,67.19,4.69,4.13,1.42,70.19,5.51,119.25,56.26,50.43,3.33,0.72,,,,28.54,20.62,18.71,,,3.53,3.65,3.5,0.49,19.49,4.95,,32.64,15.68,16.58,4.93,69.28,63.64,22.86,,10.08,,8.57,4.83,41.29,41.29,2.13,4.34,,1.45,0.71,,22,3.59,,,14.71,20.27,34.16,3.02,2.6,7.04,5.03,6.37,61.8,9.19,13.45,,9.75,,0.89,539.92,,,10,2969415293.0,Packaged Software,Technology Services
ALSN,28.99,73.82,7.9,27.7,10.6,26.2,41.4,22.8,22.3,78.11,1.74,24.51,76.84,2.65,1.27,0.27,87.47,2.78,63.99,52.87,44.14,2.3,1.62,,0.12,1.09,10.06,8.99,13.83,9.93,8.5,3.03,3.02,9.94,0.29,21.82,8.92,1.13,11.86,16.69,13.08,4.9,61.06,47.75,9.63,,21.95,,30.3,5.14,11.36,11.36,1.54,2.51,,0.36,0.71,,11.52,,1.11,,,9.86,11.8,1.07,0.83,,2.19,13.63,97.56,20.71,54.29,,18.55,,4.13,19.1,,,10,5308520497.000001,Auto Parts: OEM,Producer Manufacturing
ALTR,32.43,34.93,,19.3,,12,5.2,58.3,5.8,24.09,,12.48,29.05,7.87,1.88,1.65,87.34,2.46,,19.09,81.28,4.59,0.44,,,,202.73,95.64,54.18,,49.93,10.75,11.4,0.49,0.55,21.03,1.8,,68.99,,,9.12,71.19,80.64,2.59,,1.55,,2.58,9.5,727.83,298.09,,11.74,,,,,57.2,20.31,,,63.75,52.57,138.82,,6.81,31.19,2.46,0.74,49.64,3.53,1.44,,0.57,,,,,,3,5314548089.0,Packaged Software,Technology Services
ALV,6.54,32.68,1.8,3.9,62.5,14.8,37.5,,13,31.56,3.46,,31.49,2.88,0.11,0.19,98.49,0.98,41.12,79.24,74.96,1.71,0.94,,0.31,2.75,11.01,7.66,18.96,9.4,6.85,0.91,0.92,9.08,0.29,4.84,6.48,2.77,11.42,10.95,16.89,4.38,111.64,18.11,8.44,,5.92,,8.22,3.43,13.11,11.13,9.28,0.77,,,,,16.02,2.06,0.91,,,7.35,10.21,1.52,1.71,8.58,0.73,7.69,38.12,20.44,25.4,,13.96,,8.57,17.1,,,10,8286669090.0,Auto Parts: OEM,Producer Manufacturing
ALVO,24.08,40.48,,0.6,,,,,13.8,52.99,,,44.44,,0.26,0.06,11.81,1.18,207.73,132.43,97.93,,,,,,,,,,,,40.44,,,,,,,,,,0.0,,,,,,,,,,,26.47,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,2442651982.0,Biotechnology,Health Technology
ALX,18.3,60.65,,5.4,,24.4,7.4,11.7,4.1,54.33,7.53,,59.37,1.92,11.18,0.48,238.77,14.2,,,200.14,5.3,4.75,,1.43,7.53,10.66,8.77,17.19,,,,7.75,9.38,0.17,45.07,8.63,7.53,,17.39,,,268.03,,1.45,,45.97,,38.79,5.3,11.41,18.92,3.5,5.24,,,,13.61,11.65,2.11,0.68,,,11.65,,2.11,1.08,5.3,14.2,7.65,163.51,12.52,44.47,,10.73,,7.28,13.85,,,10,1006953368.0,Real Estate Investment Trusts,Finance
AM,24.39,41.74,,,,83.5,3,2,4.3,31.29,9.18,18.97,37.72,1.81,0.24,0.01,14.35,1.25,,19.98,30.76,3.35,1.48,,1.13,6.28,13.71,10.69,16.26,10.98,9.45,9.31,8.94,7.29,0.37,55,9.02,6.28,15.69,,14.88,2.39,12.31,63.09,2.95,,34.38,,56.2,3.2,18.16,17.94,,6.13,,,,,11.11,2.4,,,,8.57,14.11,,1.28,7.25,1.25,6.76,19.56,13.06,18.05,,8.39,,6.37,,,,7,5631422941.0,Oil & Gas Pipelines,Industrial Services
AMAT,55.33,36.45,3,19.3,10.5,24.6,24.5,34.9,19,31.13,1.15,40.07,32.98,11.69,1.1,1.26,205.57,2.8,150.24,37.82,69.94,0.67,0.33,,0.16,0.65,19.91,18.91,24.91,19.05,18.09,5.65,6.4,5.02,0.57,25.68,4,0.76,21.77,22.69,11.55,7.73,148.07,47.18,32.42,,27.57,,28.87,9.35,23.63,24.95,1.23,6.5,,0.8,0.81,,25.34,3.65,1.79,,30.87,22.06,24.33,1,2.1,11.99,1.97,23.76,109.13,36.59,44.98,,32.56,,2.12,42.21,,,10,115650808151.0,Industrial Machinery,Producer Manufacturing
AMBA,,39.66,,1.1,,,21.6,,,23.39,,,33.08,15.22,2.81,46.31,52.78,3.69,138.77,77.64,45.44,,0.01,,,,,,,,,7.87,9.03,,0.87,,,,,,,24.62,51.08,60.54,,,,,,3.9,,,,9.65,,,,,,,1.3,18.01,11.78,,,,3.32,10.77,3.3,,,,,,,,0.16,,,,4,2277445800.0,Semiconductors,Electronic Technology
AMBP,,51.31,0.3,27.8,,,,53.9,12.1,51.03,11,,52.65,1.03,0.16,0.06,3.64,0.95,40.34,91.89,32.39,7.06,,,,11,54.34,10.59,20.05,28.83,9.01,1.18,1.2,1.84,,6.01,13.33,11,22.63,,,3.09,4.73,11.27,0.7,,,,2.51,,,,,0.45,,,,,7.51,,,,,3.96,,,,,0.66,,4.15,2.61,,,2.09,,2.32,,,,2,1960091667.0,Containers/Packaging,Process Industries
AMC,,52.18,,50,,,73.1,63.7,,52.97,,16.63,51.69,,0.42,0.07,5.17,0.61,8.65,61.54,4.94,20.29,,,,,113.75,23.11,,293.39,29.68,2.25,2.13,0.88,,,,,,33.23,59.45,5.23,36.64,66.71,0.09,,,,0.8,,,,,0.21,,,,,,,0.26,,,,,,,,0.61,,1.73,1.25,,,0.44,,45.09,,,,4,1658263514.0,Movies/Entertainment,Consumer Services
AMCR,,65.51,2.5,,1.6,11.1,18.3,,8.6,78.18,4.78,2.09,70.52,1.92,0.12,0.06,10.42,1.29,72.37,78.73,50.51,4.32,1.94,,0.88,4.78,18.98,12.51,27.49,14.08,10.59,1.59,1.61,5.27,0.24,5.86,5.37,4.81,15.11,17.84,,,11.65,19.45,3.9,,4.74,,9.32,3.82,23.21,18.41,3.23,1.09,,,,,19.12,,,,,11.69,20.04,1.38,1.7,,0.75,3.87,23.73,9.2,16.26,,7.48,,5.65,12.86,,,10,13543418485.0,Containers/Packaging,Process Industries
AMD,43.6,31.75,,92.9,,22.5,8.2,2.3,19.9,19.5,,,25.95,12.19,0.93,2.01,139.75,2.64,133.8,66.24,76.27,0.72,0.05,,,,282.93,53.87,190.47,76.55,44.73,8.78,9.79,0.35,0.83,5.14,0.52,,40.92,20.87,41.13,20.74,119.1,46.76,5.49,,4.9,,2.55,4.02,205.51,87.34,1.88,10.03,,,,,194.62,8.86,2.26,,41.97,133.99,,3.49,3.48,20.2,1.92,1.65,12.56,1.3,2.02,,1.65,,0.58,268.75,,,6,163974485587.0,Semiconductors,Electronic Technology
AME,5.35,53.64,,13.6,11.6,12.4,19.2,9.8,13.2,56.26,1.16,0.83,54.72,5.87,0.15,0.13,171.9,1.11,93.84,42.68,51.72,1.43,0.33,,0.17,0.62,24.89,20.62,26.27,22.78,18.75,5.84,6.3,4.02,0.6,23.98,4.06,0.65,24.87,12.79,9.03,7.62,168.46,35.65,17.82,,19.57,,25.52,4.43,30.21,28.37,2.89,5.92,,1.65,1.55,,24.66,,1.47,,,22.66,24.38,2.89,1.91,,0.66,9.63,91.21,14.55,15.74,,11.45,,,40.16,,,10,34982878734.0,Electrical Products,Producer Manufacturing
AMED,1.44,67.2,0.1,9.8,,,,,3.3,66.37,,,68.25,3.98,0.31,0.32,98.11,1.16,,9.35,51.91,2.03,0.42,,,,20.14,15.11,40.04,16.38,14.19,1.46,1.55,4.97,0.53,3.86,2.75,,21.55,,6.87,5.55,96.95,44.03,6.48,,4.02,,9.13,2.85,35.04,22.98,,1.4,,,,,36.39,,1.01,,,33.47,56.59,,1.23,,1.16,4.48,128.93,11.12,8.63,,8.2,,1.28,31.35,,,8,3058687570.0,Medical/Nursing Services,Health Services
AMEH,16.69,72.17,,18.8,,49.2,,,44,74.64,,13.07,74.24,3.81,0.95,0.78,52.23,1.52,,7.64,40.41,3.25,0.66,,,,21.5,18.51,47.08,,,,1.7,4.65,0.53,3.61,2.21,,,,,,51.63,16.58,4.52,,4.29,,6.36,3.79,39.57,41.06,5.07,1.68,,,,,46.78,6.05,1.41,,,36.89,108.37,,2.82,20.09,1.52,5.94,107.97,13.92,10.45,,8.42,,,168.48,,,5,1531027429.0,Services to the Health Industry,Health Services
AMG,13.13,75.79,9,19.6,,22.9,13.4,,3.9,86.26,,2.93,80.54,2.65,1.8,0.45,183.9,2.63,,306.91,79.39,1.96,0.7,,,0.02,5.68,5.44,8.39,10.81,9.89,3.41,3.44,17.61,0.4,41.04,14.29,0.02,8.41,32.6,10.06,2.18,144.71,54.63,5.73,,33.73,,34.62,1.66,10.21,8.86,0.39,3.7,,,,,9.1,,1.14,,,8.97,11.73,0.35,0.58,,2.63,7.66,1871.25,14.78,19.84,,7.94,,10.58,14.91,,,10,4716965966.0,Investment Managers,Finance
AMGN,32.19,62.65,2.5,,10,7.7,14.9,,6.7,50.01,4.25,,60.01,1.5,0.49,0.15,332.51,1.42,244.46,52.25,78.5,5.3,12.75,,0.68,2.63,31.19,19.38,32.96,15.98,12.49,7.13,7.92,3.21,0.05,24.03,3.98,2.69,17.19,9.83,4.65,6.72,304.71,66.37,2.21,,12.74,,23.59,35.49,47.5,26.14,4.75,6.04,,1.63,2.08,,25.16,,1.1,,,22.08,31.95,4.76,1.75,,0.98,4.09,114.24,10.05,60.62,,11.05,,,27.94,,,10,139459437367.0,Biotechnology,Health Technology
AMH,0.46,48.46,,1.5,63.9,12.3,41.1,11.5,5.5,53.4,14.56,5.27,49.02,1.76,0.31,0.03,36.09,0.81,,5.18,10.47,4.41,0.64,,1.51,2.64,30.7,16.94,28.29,40.26,19.42,10.07,10.52,3.26,0.55,37.21,4.64,2.88,45.76,11.83,,4.43,38.65,55.61,2.65,,22.55,,22.98,1.88,36.83,59.16,7.3,8.22,,1.89,0.92,21.74,22.22,2.24,1.12,,,18.45,18.4,7.58,1.27,1.92,0.81,2.95,3319.85,4.66,5.38,,3.09,,2.39,171.86,,,8,13223907648.0,Real Estate Investment Trusts,Finance
